Model,Volatility Regime,N,MSE,MAE,MAPE,R2,QLIKE,Directional Accuracy
lstm_gridsearch_h1_con_PM,Low (<20),71,3.048125555390241,1.2086513249531483,0.06806772217198732,-0.539318950512961,0.003679147082814382,47.88732394366197
lstm_gridsearch_h1_con_PM,Medium (20-30),28,7.954241734666314,2.2659819435428665,0.09666347183441246,-0.15917326920034225,0.009133664128930899,57.14285714285714
lstm_gridsearch_h1_con_PM,High (>30),1,21.562859655936712,4.643582631539651,0.14955177923346227,,0.013858790502150553,0.0
lstm_gridsearch_h1_senza_PM,Low (<20),71,2.5649102139558195,1.0926311123592132,0.06253450885157026,-0.2952927387536599,0.0032323022959164695,54.929577464788736
lstm_gridsearch_h1_senza_PM,Medium (20-30),28,7.812749681872625,2.2510059701700085,0.09368413770170433,-0.13855360350827262,0.008313022086024286,67.85714285714286
lstm_gridsearch_h1_senza_PM,High (>30),1,88.07720430669598,9.384945620870479,0.3022526843987929,,0.07328533235558732,0.0
random_forest_bayesoptimization_h1_con_PM,Low (<20),71,2.6954611546186835,1.142864818662486,0.0659826311566302,-0.3612216295810955,0.0033157912713357536,57.74647887323944
random_forest_bayesoptimization_h1_con_PM,Medium (20-30),28,8.10010603239646,2.254629831336143,0.09545631285125834,-0.18043010303813856,0.009129687202498071,53.57142857142857
random_forest_bayesoptimization_h1_con_PM,High (>30),1,26.401086698605233,5.1381987795924395,0.1654814462273217,,0.01739540379654647,0.0
random_forest_bayesoptimization_h1_senza_PM,Low (<20),71,2.3424116805659776,1.08289733161356,0.06251441261223718,-0.1829298446784271,0.0029600607099453573,56.33802816901409
random_forest_bayesoptimization_h1_senza_PM,Medium (20-30),28,8.26344123201969,2.172746090062444,0.09184651679264595,-0.2042329749696754,0.009167768203808895,64.28571428571429
random_forest_bayesoptimization_h1_senza_PM,High (>30),1,25.428267052689424,5.042644846971619,0.16240402481155164,,0.016673609291062874,0.0
random_forest_gridsearch_h1_con_PM,Low (<20),71,2.6757380288152355,1.098634220170065,0.06326190000500219,-0.3512613504649973,0.0032961975563718126,59.154929577464785
random_forest_gridsearch_h1_con_PM,Medium (20-30),28,8.960342648150357,2.3284053345748075,0.09833506335185828,-0.30579256038255487,0.00990239226607566,64.28571428571429
random_forest_gridsearch_h1_con_PM,High (>30),1,23.223112870136625,4.819036508487628,0.15520246784030606,,0.015057291849957632,0.0
random_forest_gridsearch_h1_senza_PM,Low (<20),71,2.36949025282901,1.1014147076468044,0.06368094428474767,-0.19660466176842828,0.003025283945718014,54.929577464788736
random_forest_gridsearch_h1_senza_PM,Medium (20-30),28,8.385565094068694,2.154050063988431,0.09109312939335931,-0.2220301102769613,0.00940378361562991,60.71428571428571
random_forest_gridsearch_h1_senza_PM,High (>30),1,26.058504193382785,5.1047530981804385,0.16440429059992592,,0.017140614952076305,0.0
tft_bayesoptimization_h1_con_PM,Low (<20),71,4.161511245420138,1.5116212199746573,0.0865187246821328,-1.1015844020991739,0.005442054407367472,52.112676056338024
tft_bayesoptimization_h1_con_PM,Medium (20-30),28,21.642663436918358,4.0339779171095485,0.16881332582262346,-2.153989753798677,0.026834235496038552,60.71428571428571
tft_bayesoptimization_h1_con_PM,High (>30),1,36.16677293668295,6.013881686289061,0.19368379495937987,,0.02492893862959078,0.0
tft_bayesoptimization_h1_senza_PM,Low (<20),71,2.3746154214954007,1.028168342379855,0.0587598919514793,-0.1991928980826443,0.0029943453090170522,53.52112676056338
tft_bayesoptimization_h1_senza_PM,Medium (20-30),28,8.854818055447746,2.4418222896286443,0.10345568853854177,-0.29041443998032745,0.009979096617043168,53.57142857142857
tft_bayesoptimization_h1_senza_PM,High (>30),1,15.446476596844613,3.930200579721678,0.12657651130176575,,0.009585231433381525,0.0
tft_gridsearch_h1_con_PM,Low (<20),71,2.531121098443778,1.2749126867773442,0.0736717667117359,-0.2782290631000177,0.004252822582320526,61.97183098591549
tft_gridsearch_h1_con_PM,Medium (20-30),28,46.971440509369295,6.3709178308357455,0.26357332016278157,-5.845157598995088,0.06241204493218837,50.0
tft_gridsearch_h1_con_PM,High (>30),1,184.9866257939681,13.60097885425781,0.43803475643040984,,0.20315420525669237,0.0
tft_gridsearch_h1_senza_PM,Low (<20),71,3.2280137755572205,1.1812498334486412,0.06728946096744409,-0.6301634191036349,0.003973253488243708,61.97183098591549
tft_gridsearch_h1_senza_PM,Medium (20-30),28,10.57558835129541,2.6891604149218744,0.11380567198820842,-0.5411826459159566,0.012039838497096127,60.71428571428571
tft_gridsearch_h1_senza_PM,High (>30),1,29.48233488996045,5.429763796884764,0.17487162414773585,,0.01971632914812016,0.0
xgboost_bayesoptimization_h1_con_PM,Low (<20),71,2.3485790357155043,1.1168235142253522,0.06475835667476552,-0.1860443904816409,0.003157695451635727,54.929577464788736
xgboost_bayesoptimization_h1_con_PM,Medium (20-30),28,10.838227178249356,2.692843290714286,0.11444700807292071,-0.579457055698138,0.012259450312147742,46.42857142857143
xgboost_bayesoptimization_h1_con_PM,High (>30),1,22.37970452770617,4.730719239999999,0.15235811129765423,,0.014446456500501137,0.0
xgboost_bayesoptimization_h1_senza_PM,Low (<20),71,2.4242236477092973,1.1457524105633803,0.0657867938226826,-0.22424530531611486,0.0031259775331509768,46.478873239436616
xgboost_bayesoptimization_h1_senza_PM,Medium (20-30),28,10.00235004494607,2.45426951,0.10372492433182452,-0.45764451069611867,0.01130808087872793,57.14285714285714
xgboost_bayesoptimization_h1_senza_PM,High (>30),1,22.396019019821683,4.7324432399999985,0.15241363464844962,,0.014458233211140703,0.0
xgboost_gridsearch_h1_con_PM,Low (<20),71,2.6740780813407707,1.2227431446478874,0.07122564010669911,-0.3504230685248779,0.003597568656424816,50.70422535211267
xgboost_gridsearch_h1_con_PM,Medium (20-30),28,10.77552439675792,2.658850364285714,0.11246053643803923,-0.570319366571516,0.012101336126643285,39.285714285714285
xgboost_gridsearch_h1_con_PM,High (>30),1,27.22746388867317,5.2179942399999995,0.16805134839674798,,0.01801270348675499,0.0
xgboost_gridsearch_h1_senza_PM,Low (<20),71,2.836232473133271,1.1624007877464788,0.06676277340079066,-0.4323118633462393,0.0035299789115579043,45.07042253521127
xgboost_gridsearch_h1_senza_PM,Medium (20-30),28,9.236893666676536,2.387393032142857,0.10108772008247198,-0.34609439667809516,0.010707047670432917,53.57142857142857
xgboost_gridsearch_h1_senza_PM,High (>30),1,21.27201285511735,4.612159239999997,0.14853975371627084,,0.013650485624603803,0.0
