Date,Actual,Forecast
2022-10-06,30.520000457763672,30.214184
2022-10-07,31.36000061035156,35.84449
2022-10-11,33.630001068115234,28.645382
2022-10-12,33.56999969482422,27.026793
2022-10-13,31.940000534057617,30.10935
2022-10-14,32.02000045776367,29.363298
2022-10-17,31.3700008392334,29.90866
2022-10-18,30.5,28.285236
2022-10-19,30.76000022888184,27.172434
2022-10-20,29.979999542236328,26.31409
2022-10-21,29.690000534057617,26.867847
2022-10-24,29.850000381469727,24.00849
2022-10-25,28.459999084472656,24.64852
2022-10-26,27.280000686645508,25.741816
2022-10-27,27.38999938964844,25.816368
2022-10-28,25.75,24.674603
2022-10-31,25.8799991607666,24.870073
2022-11-01,25.809999465942383,25.606186
2022-11-02,25.86000061035156,26.274595
2022-11-03,25.299999237060547,24.432852
2022-11-04,24.549999237060547,23.822468
2022-11-07,24.350000381469727,24.218029
2022-11-08,25.540000915527344,25.526407
2022-11-09,26.09000015258789,28.391489
2022-11-10,23.530000686645508,26.066938
2022-11-14,23.729999542236328,25.542645
2022-11-15,24.540000915527344,25.509602
2022-11-16,24.11000061035156,25.121624
2022-11-17,23.93000030517578,26.35305
2022-11-18,23.1200008392334,28.227947
2022-11-21,22.36000061035156,24.747704
2022-11-22,21.290000915527344,23.450218
2022-11-23,20.350000381469727,26.06883
2022-11-25,20.5,25.795715
2022-11-28,22.209999084472656,26.204136
2022-11-29,21.88999938964844,26.186571
2022-11-30,20.57999992370605,22.349346
2022-12-01,19.84000015258789,22.706264
2022-12-02,19.059999465942383,23.258991
2022-12-05,20.75,22.380268
2022-12-06,22.170000076293945,22.544964
2022-12-07,22.68000030517578,22.345875
2022-12-08,22.290000915527344,20.432146
2022-12-09,22.82999992370605,19.070366
2022-12-12,25.0,18.865622
2022-12-13,22.549999237060547,18.86114
2022-12-14,21.13999938964844,18.597532
2022-12-15,22.82999992370605,18.526073
2022-12-16,22.6200008392334,20.99674
2022-12-19,22.420000076293945,21.089792
2022-12-20,21.479999542236328,21.891958
2022-12-21,20.06999969482422,21.550154
2022-12-22,21.96999931335449,24.76378
2022-12-23,20.8700008392334,23.769747
2022-12-27,21.649999618530277,23.50596
2022-12-28,22.13999938964844,24.530666
2022-12-29,21.440000534057617,21.108444
2022-12-30,21.670000076293945,24.465498
2023-01-03,22.899999618530277,20.427193
2023-01-04,22.01000022888184,20.18746
2023-01-05,22.459999084472656,21.272783
2023-01-06,21.1299991607666,20.400665
2023-01-09,21.96999931335449,19.985092
2023-01-10,20.57999992370605,21.45673
2023-01-11,21.09000015258789,22.55703
2023-01-12,18.82999992370605,22.608088
2023-01-13,18.350000381469727,21.076712
2023-01-17,19.36000061035156,21.819101
2023-01-18,20.34000015258789,22.267147
2023-01-19,20.520000457763672,19.926178
2023-01-20,19.850000381469727,19.033463
2023-01-23,19.809999465942383,17.928846
2023-01-24,19.200000762939453,18.385252
2023-01-25,19.07999992370605,19.527489
2023-01-26,18.729999542236328,19.583632
2023-01-27,18.51000022888184,18.406658
2023-01-30,19.940000534057617,18.271467
2023-01-31,19.399999618530277,19.596283
2023-02-01,17.8700008392334,18.724321
2023-02-02,18.729999542236328,17.984943
2023-02-03,18.32999992370605,18.08456
2023-02-06,19.43000030517578,18.371721
2023-02-07,18.65999984741211,18.671743
2023-02-08,19.6299991607666,18.568247
2023-02-09,20.709999084472656,17.625072
2023-02-10,20.530000686645508,18.531631
2023-02-13,20.34000015258789,20.504921
2023-02-14,18.90999984741211,18.392908
2023-02-15,18.229999542236328,18.544321
2023-02-16,20.170000076293945,18.96384
2023-02-17,20.020000457763672,19.21249
2023-02-21,22.8700008392334,18.603489
2023-02-22,22.290000915527344,19.08391
2023-02-23,21.13999938964844,18.60621
2023-02-24,21.670000076293945,18.538982
2023-02-27,20.950000762939453,19.599625
2023-02-28,20.700000762939453,21.032927
2023-03-01,20.57999992370605,20.385983
2023-03-02,19.59000015258789,20.624937
2023-03-03,18.489999771118164,19.885595
2023-03-06,18.61000061035156,20.63225
2023-03-07,19.59000015258789,20.506752
2023-03-08,19.11000061035156,20.230335
2023-03-09,22.61000061035156,18.48545
2023-03-10,24.799999237060547,18.788916
2023-03-13,26.520000457763672,19.547531
2023-03-14,23.729999542236328,20.413034
2023-03-15,26.13999938964844,20.795929
2023-03-16,22.989999771118164,20.54447
2023-03-17,25.51000022888184,21.42441
2023-03-20,24.149999618530277,23.846117
2023-03-21,21.3799991607666,23.65292
2023-03-22,22.26000022888184,24.134306
2023-03-23,22.61000061035156,25.622852
2023-03-24,21.739999771118164,26.727448
2023-03-27,20.600000381469727,24.913933
2023-03-28,19.96999931335449,22.761219
2023-03-29,19.1200008392334,24.171392
2023-03-30,19.020000457763672,22.76145
2023-03-31,18.700000762939453,23.594381
2023-04-03,18.549999237060547,22.616528
2023-04-04,19.0,21.521448
2023-04-05,19.07999992370605,19.964073
2023-04-06,18.399999618530277,18.537308
2023-04-10,18.96999931335449,18.665838
2023-04-11,19.100000381469727,18.665873
2023-04-12,19.09000015258789,18.846624
2023-04-13,17.799999237060547,19.221804
2023-04-14,17.06999969482422,19.205456
2023-04-17,16.950000762939453,18.59971
2023-04-18,16.829999923706055,18.470394
2023-04-19,16.459999084472656,19.0974
2023-04-20,17.170000076293945,17.931698
2023-04-21,16.770000457763672,17.21237
2023-04-24,16.889999389648438,17.125673
2023-04-25,18.76000022888184,16.910173
2023-04-26,18.84000015258789,17.31353
2023-04-27,17.030000686645508,17.220207
2023-04-28,15.779999732971191,17.718939
2023-05-01,16.079999923706055,17.19773
2023-05-02,17.780000686645508,18.312508
2023-05-03,18.34000015258789,17.202518
2023-05-04,20.09000015258789,17.504921
2023-05-05,17.190000534057617,17.178885
2023-05-08,16.979999542236328,16.915283
2023-05-09,17.709999084472656,17.465414
2023-05-10,16.940000534057617,17.923155
2023-05-11,16.93000030517578,18.369047
2023-05-12,17.030000686645508,17.833366
2023-05-15,17.1200008392334,17.369753
2023-05-16,17.989999771118164,16.797983
2023-05-17,16.8700008392334,16.908516
2023-05-18,16.049999237060547,17.498379
2023-05-19,16.809999465942383,17.355335
2023-05-22,17.209999084472656,16.037506
2023-05-23,18.530000686645508,15.65489
2023-05-24,20.030000686645508,16.919125
2023-05-25,19.13999938964844,17.335726
2023-05-26,17.950000762939453,16.99874
2023-05-30,17.459999084472656,17.249266
2023-05-31,17.940000534057617,17.869478
2023-06-01,15.649999618530272,17.951933
2023-06-02,14.600000381469728,17.635746
2023-06-05,14.729999542236328,17.972553
