Date,cut_50,cut_25,hold,hike_25,expected_rate_change_fomc,rate_uncertainty_fomc,probability_cut_fomc,probability_hike_fomc,entropy_fomc,us_recession,entropy_us_recession,change_1d,change_5d,cpi_<=2.7,cpi_2.8,cpi_2.9,cpi_>=3.0,expected_cpi,uncertainty_cpi,entropy_cpi
2025-02-11,0.0095,0.065,0.925,0.0065,-1.9375,8.044011262268347,0.0745,0.0065,0.47140557422917995,0.21,0.7414827399312737,0.0,-0.015000000000000013,0.0075,0.011,0.145,0.8,2.8715500000000005,0.1165929642334815,0.7860059611279013
2025-02-12,0.0065,0.045,0.935,0.0065,-1.2874999999999999,6.838730887836572,0.0515,0.0065,0.3864356002841587,0.205,0.731816079376955,-0.0050000000000000044,-0.020000000000000018,0.004,0.007,0.135,0.855,2.9869,0.04171284706178663,0.6652160575343463
2025-02-13,0.0065,0.015,0.974,0.0065,-0.5375,5.422100290708389,0.0215,0.0065,0.222351042893248,0.215,0.7509319796338465,0.010000000000000009,0.0,0.07,0.27,0.455,0.1025,2.572,0.2879403410430708,1.6323308184308865
2025-02-14,0.0055,0.0205,0.9695,0.0065,-0.6250000000000001,5.4986504025988046,0.026000000000000002,0.0065,0.24680267814678294,0.215,0.7509319796338465,0.0,0.0,0.06,0.21,0.445,0.1205,2.4019999999999997,0.4382306949541533,1.6040452313681433
2025-02-15,0.0045,0.0175,0.9695,0.0055,-0.5250000000000001,5.034734166269358,0.022000000000000002,0.0055,0.22182931568303305,0.21,0.7414827399312737,-0.0050000000000000044,0.0,0.055,0.185,0.42,0.1515,2.339,0.49483370085312495,1.6186296166479863
2025-02-16,0.0045,0.0205,0.9705,0.0055,-0.6000000000000001,5.209641062491733,0.025,0.0055,0.23326055360947218,0.215,0.7509319796338465,0.0050000000000000044,0.0050000000000000044,0.055,0.175,0.415,0.166,2.34,0.4966000402738607,1.6268162570556202
2025-02-17,0.005,0.028,0.9635,0.0055,-0.8125000000000001,5.725265414153304,0.033,0.0055,0.27562568599592907,0.215,0.7509319796338465,0.0,0.010000000000000009,0.0355,0.14,0.4,0.2145,2.29135,0.5459398911739276,1.5732446057147946
2025-02-18,0.0045,0.0215,0.9715,0.0045,-0.6499999999999999,5.203685713030716,0.026,0.0045,0.229787650696173,0.215,0.7509319796338465,0.0,0.0,0.032,0.195,0.415,0.188,2.3999,0.453422086250769,1.598667317585733
2025-02-19,0.0045,0.0215,0.963,0.0055,-0.625,5.266139626187289,0.026,0.0055,0.2478457581681036,0.215,0.7509319796338465,0.0,0.0,0.034,0.155,0.435,0.2045,2.4008000000000003,0.4577889145009954,1.573426905215734
2025-02-20,0.0045,0.022,0.97,0.005,-0.6499999999999999,5.263376649072343,0.0265,0.005,0.2370654535358771,0.215,0.7509319796338465,0.0,0.0050000000000000044,0.0345,0.24,0.425,0.1235,2.36815,0.46699120411149064,1.5590086882856464
2025-02-21,0.0045,0.019,0.9665,0.0055,-0.5625,5.122955194209198,0.0235,0.0055,0.2325171423995246,0.215,0.7509319796338465,0.0,0.0,0.0325,0.215,0.425,0.154,2.3842499999999998,0.460261337346784,1.5777365792353892
2025-02-22,0.0045,0.0345,0.9565,0.005,-0.9624999999999999,5.917056443293828,0.039,0.005,0.3022481421065875,0.215,0.7509319796338465,0.0,0.0,0.029,0.215,0.425,0.142,2.3388,0.49542639396786275,1.5494334641852021
2025-02-23,0.0055,0.0325,0.959,0.005,-0.9624999999999999,6.021872346911715,0.038,0.005,0.29808624711865706,0.215,0.7509319796338465,0.0,0.0,0.026,0.22,0.425,0.1385,2.3342,0.49866129143938964,1.5371279306034014
2025-02-24,0.0055,0.024,0.9605,0.0045,-0.7625,5.565779012467617,0.0295,0.0045,0.2613518822494035,0.215,0.7509319796338465,0.0,0.0,0.035,0.225,0.425,0.137,2.368,0.4699516230422021,1.571008024824084
2025-02-25,0.0055,0.026,0.9635,0.0055,-0.7875000000000001,5.728669464031329,0.0315,0.0055,0.2711542812868122,0.215,0.7509319796338465,0.0,0.0,0.036,0.205,0.425,0.126,2.2817,0.5374522238115683,1.5425425744551917
2025-02-26,0.0065,0.0325,0.9545,0.0055,-1.0,6.244917933808257,0.039,0.0055,0.3132967901065195,0.225,0.7691928290130138,0.010000000000000009,0.010000000000000009,0.0355,0.195,0.425,0.114,2.21635,0.5859811342217002,1.512665523323453
2025-02-27,0.007,0.0315,0.9585,0.0055,-1.0,6.295037728242778,0.0385,0.0055,0.30714378455766417,0.225,0.7691928290130138,0.0,0.010000000000000009,0.044,0.195,0.435,0.131,2.3193,0.5087462770871152,1.5647143915801596
2025-02-28,0.006,0.029,0.9525,0.0065,-0.8625000000000002,6.0364832736039284,0.035,0.0065,0.30651004045556907,0.225,0.7691928290130138,0.0,0.010000000000000009,0.041,0.19,0.43,0.1295,2.2782,0.5410627109864437,1.5496206806742814
2025-03-01,0.0085,0.0385,0.9515,0.0055,-1.2500000000000002,6.869770738532692,0.047,0.0055,0.34890788820111684,0.32,0.9043814577244939,0.095,0.10500000000000001,0.0435,0.215,0.44,0.127,2.37645,0.46163741113968415,1.572764193086484
2025-03-02,0.011,0.035,0.952,0.0045,-1.3125,7.10416429924203,0.046,0.0045,0.3434889188000056,0.3,0.8812908992306927,-0.020000000000000018,0.08499999999999999,0.0415,0.21,0.44,0.1295,2.36455,0.47215674066193314,1.5663782553905317
2025-03-03,0.0125,0.0465,0.939,0.0045,-1.675,7.767006441512715,0.059,0.0045,0.4052075103316502,0.265,0.8341980958607491,-0.034999999999999976,0.04000000000000001,0.046,0.215,0.445,0.1165,2.3662,0.46816917551244214,1.5622751966370632
2025-03-04,0.0115,0.06,0.9265,0.0035,-1.9875000000000003,8.030770136442396,0.0715,0.0035,0.44821572130645004,0.33,0.9149263727797275,0.065,0.10500000000000001,0.0475,0.235,0.44,0.107,2.38325,0.45141422396037767,1.5659331987929332
2025-03-05,0.0115,0.0455,0.938,0.0035,-1.625,7.531959510147409,0.056999999999999995,0.0035,0.39209366984477284,0.375,0.954434002924965,0.044999999999999984,0.15,0.0425,0.265,0.445,0.0645,2.34075,0.47810794237546406,1.4762532431989508
2025-03-06,0.016,0.0475,0.9345,0.0035,-1.9000000000000001,8.262591300554567,0.0635,0.0035,0.4241455546413084,0.33,0.9149263727797275,-0.044999999999999984,0.010000000000000009,0.0565,0.275,0.435,0.0595,2.36255,0.457041247662615,1.5110327615540977
2025-03-07,0.016,0.0675,0.9125,0.0035,-2.4,8.866347613307298,0.0835,0.0035,0.5070569143441713,0.305,0.8873172562752066,-0.025000000000000022,0.0050000000000000044,0.026,0.26,0.45,0.068,2.3072000000000004,0.5078646270021171,1.4243144915565618
2025-03-08,0.0055,0.0225,0.97,0.0035,-0.7499999999999999,5.425711358891109,0.027999999999999997,0.0035,0.23562794132970047,0.33,0.9149263727797275,0.025000000000000022,0.065,0.0275,0.26,0.445,0.0515,2.24725,0.551238427542928,1.3880576995108909
2025-03-09,0.005,0.023,0.97,0.0035,-0.7374999999999999,5.340356693084742,0.028,0.0035,0.23456994443587514,0.31,0.8931734583778568,-0.020000000000000018,-0.020000000000000018,0.027,0.165,0.53,0.0465,2.2114,0.5863769387177501,1.2608894789285197
2025-03-10,0.005,0.024,0.971,0.0025,-0.7875,5.33328174210073,0.029,0.0025,0.23019419630274365,0.365,0.9467554496831931,0.05499999999999999,-0.010000000000000009,0.02,0.175,0.565,0.0435,2.3129999999999997,0.5096195556491138,1.2150486368122217
2025-03-11,0.005,0.029,0.963,0.0025,-0.9125000000000001,5.5995024262763735,0.034,0.0025,0.2603349986561499,0.435,0.9877746553159469,0.07,0.10499999999999998,0.041,0.195,0.525,0.051,2.3322,0.49012414149886563,1.3558429567439734
2025-03-12,0.0065,0.0275,0.9655,0.0025,-0.95,5.839461019648988,0.034,0.0025,0.26031040324249466,0.395,0.9679505356936393,-0.03999999999999998,0.09000000000000002,0.0575,0.27,0.535,0.021,2.5257500000000004,0.318920547658425,1.3467594919982218
2025-03-13,0.0065,0.015,0.9775,0.0025,-0.6375,5.175104188262783,0.0215,0.0025,0.19181047162948328,0.365,0.9467554496831931,-0.030000000000000027,0.034999999999999976,0.07,0.27,0.455,0.1025,2.572,0.2879403410430708,1.6323308184308865
2025-03-14,0.0025,0.0135,0.9845,0.0015,-0.42500000000000004,3.9299791666114468,0.016,0.0015,0.1417155466988246,0.405,0.9738003694382252,0.040000000000000036,0.09500000000000003,0.06,0.21,0.445,0.1205,2.4019999999999997,0.4382306949541533,1.6040452313681433
2025-03-15,0.0015,0.0125,0.9865,0.0015,-0.35000000000000003,3.518201955544906,0.014,0.0015,0.126510888383273,0.425,0.9837082626231859,0.019999999999999962,0.06,0.055,0.185,0.42,0.1515,2.339,0.49483370085312495,1.6186296166479863
2025-03-16,0.0015,0.013,0.986,0.0015,-0.36250000000000004,3.561089238210691,0.014499999999999999,0.0015,0.1296476267247928,0.41,0.9765004687578239,-0.015000000000000013,-0.025000000000000022,0.055,0.175,0.415,0.166,2.34,0.4966000402738607,1.6268162570556202
2025-03-17,0.0015,0.0085,0.9915,0.0005,-0.275,3.0495124610337303,0.01,0.0005,0.09023049927979887,0.405,0.9738003694382252,-0.004999999999999949,0.010000000000000009,0.0355,0.14,0.4,0.2145,2.29135,0.5459398911739276,1.5732446057147946
2025-03-18,0.0015,0.009,0.9915,0.0005,-0.2875,3.09920157308701,0.010499999999999999,0.0005,0.09292750055977698,0.4,0.9709505944546686,-0.0050000000000000044,0.03500000000000003,0.032,0.195,0.415,0.188,2.3999,0.453422086250769,1.598667317585733
2025-03-19,0.0025,0.006,0.992,0.0005,-0.2625,3.200572238873855,0.0085,0.0005,0.08287273380142358,0.4,0.9709505944546686,0.0,-0.0050000000000000044,0.034,0.155,0.435,0.2045,2.4008000000000003,0.4577889145009954,1.573426905215734
2025-03-20,0.0025,0.006,0.992,0.0005,-0.2625,3.200572238873855,0.0085,0.0005,0.08287273380142358,0.335,0.9199534913630798,-0.065,-0.08999999999999997,0.0345,0.24,0.425,0.1235,2.36815,0.46699120411149064,1.5590086882856464
2025-03-21,0.014,0.155,0.835,0.0055,-4.4375,10.76142007865946,0.169,0.0055,0.7616270662907771,0.345,0.9295231861792264,0.009999999999999953,-0.065,0.0325,0.215,0.425,0.154,2.3842499999999998,0.460261337346784,1.5777365792353892
2025-03-22,0.012,0.165,0.825,0.0055,-4.5874999999999995,10.755239765894343,0.17700000000000002,0.0055,0.7757315725004621,0.34,0.9248187049730301,-0.004999999999999949,-0.065,0.029,0.215,0.425,0.142,2.3388,0.49542639396786275,1.5494334641852021
2025-03-23,0.013,0.155,0.825,0.0055,-4.3875,10.65520851582103,0.168,0.0055,0.7685972301443758,0.35,0.934068055375491,0.009999999999999953,-0.050000000000000044,0.026,0.22,0.425,0.1385,2.3342,0.49866129143938964,1.5371279306034014
2025-03-24,0.0125,0.145,0.845,0.0055,-4.1125,10.418020205394113,0.1575,0.0055,0.7295763007742622,0.355,0.9384543826025636,0.0050000000000000044,-0.04500000000000004,0.035,0.225,0.425,0.137,2.368,0.4699516230422021,1.571008024824084
2025-03-25,0.0125,0.115,0.875,0.0055,-3.3625,9.764555545440867,0.1275,0.0055,0.6477073209263617,0.345,0.9295231861792264,-0.010000000000000009,0.009999999999999953,0.036,0.205,0.425,0.126,2.2817,0.5374522238115683,1.5425425744551917
2025-03-26,0.013,0.105,0.885,0.0045,-3.1625,9.539974019716983,0.118,0.0045,0.6139242328010168,0.335,0.9199534913630798,-0.009999999999999953,-0.009999999999999953,0.0355,0.195,0.425,0.114,2.21635,0.5859811342217002,1.512665523323453
2025-03-27,0.021,0.125,0.855,0.0045,-4.0625,10.81778005111839,0.146,0.0045,0.7203573129039859,0.36,0.9426831892554922,0.024999999999999967,0.019999999999999962,0.044,0.195,0.435,0.131,2.3193,0.5087462770871152,1.5647143915801596
2025-03-28,0.0165,0.135,0.855,0.0045,-4.0875,10.57892376230919,0.15150000000000002,0.0045,0.7160282193594655,0.375,0.954434002924965,0.015000000000000013,0.025000000000000022,0.041,0.19,0.43,0.1295,2.2782,0.5410627109864437,1.5496206806742814
2025-04-01,0.02,0.135,0.835,0.0045,-4.2625,10.904983483051453,0.155,0.0045,0.7551960976435647,0.385,0.9614969508235551,0.010000000000000009,0.025000000000000022,0.0435,0.215,0.44,0.127,2.37645,0.46163741113968415,1.572764193086484
2025-04-02,0.0175,0.14,0.84,0.0045,-4.262500000000001,10.767076277360536,0.15750000000000003,0.0045,0.7456228807165458,0.415,0.9790514648094593,0.02999999999999997,0.03999999999999998,0.0415,0.21,0.44,0.1295,2.36455,0.47215674066193314,1.5663782553905317
2025-04-03,0.0245,0.215,0.765,0.0035,-6.512499999999999,12.479549070379106,0.2395,0.0035,0.9320862706209148,0.49,0.9997114417528099,0.07500000000000001,0.12,0.046,0.215,0.445,0.1165,2.3662,0.46816917551244214,1.5622751966370632
2025-04-04,0.0215,0.225,0.755,0.0035,-6.6125,12.371579104190781,0.2465,0.0035,0.9379707137778742,0.52,0.9988455359952018,0.030000000000000027,0.14500000000000002,0.0475,0.235,0.44,0.107,2.38325,0.45141422396037767,1.5659331987929332
2025-04-05,0.039,0.235,0.69,0.0035,-7.7375,13.592198287873636,0.27399999999999997,0.0035,1.0714461235557482,0.595,0.9738003694382252,0.07499999999999996,0.21999999999999997,0.0425,0.265,0.445,0.0645,2.34075,0.47810794237546406,1.4762532431989508
2025-04-06,0.042,0.195,0.745,0.0035,-6.887499999999999,13.45128238252305,0.23700000000000002,0.0035,0.9969309489340077,0.62,0.9580420222262995,0.025000000000000022,0.235,0.0565,0.275,0.435,0.0595,2.36255,0.457041247662615,1.5110327615540977
2025-04-07,0.043,0.355,0.595,0.0035,-10.9375,14.543551580618987,0.39799999999999996,0.0035,1.1998404262509952,0.655,0.9295231861792264,0.03500000000000003,0.24000000000000005,0.026,0.26,0.45,0.068,2.3072000000000004,0.5078646270021171,1.4243144915565618
2025-04-08,0.0395,0.235,0.725,0.0045,-7.7375,13.74074486245196,0.27449999999999997,0.0045,1.0465699782443092,0.615,0.9614969508235551,-0.040000000000000036,0.125,0.0275,0.26,0.445,0.0515,2.24725,0.551238427542928,1.3880576995108909
2025-04-09,0.0455,0.285,0.675,0.0045,-9.287499999999998,14.466942327682792,0.33049999999999996,0.0045,1.1367976557350468,0.615,0.9614969508235551,0.0,0.09499999999999997,0.027,0.165,0.53,0.0465,2.2114,0.5863769387177501,1.2608894789285197
2025-04-10,0.0295,0.115,0.855,0.007,-4.175,11.51879655443658,0.14450000000000002,0.007,0.7521286508870724,0.49,0.9997114417528099,-0.125,-0.10499999999999998,0.02,0.175,0.565,0.0435,2.3129999999999997,0.5096195556491138,1.2150486368122217
2025-04-11,0.0465,0.195,0.725,0.0075,-7.0125,13.86934712549585,0.2415,0.0075,1.0550399588419461,0.62,0.9580420222262995,0.13,0.0,0.24,0.38,0.33,0.08,2.909,0.1252494710567672,1.8439183607980367
2025-04-12,0.041,0.19,0.765,0.0065,-6.637500000000001,13.46722817678623,0.231,0.0065,0.9870369971848928,0.61,0.9647995485050872,-0.010000000000000009,-0.04500000000000004,0.345,0.275,0.245,0.049,2.559,0.24667718581174042,1.752219481125958
2025-04-13,0.0335,0.16,0.805,0.0055,-5.5375,12.515839938853485,0.1935,0.0055,0.8803578615693235,0.44,0.9895875212220556,-0.16999999999999998,-0.175,0.345,0.285,0.21,0.0655,2.5349999999999997,0.26748221903521013,1.776207613046473
2025-04-14,0.033,0.165,0.79,0.0055,-5.6375,12.532937190035502,0.198,0.0055,0.9012616555989621,0.485,0.9993506898146103,0.044999999999999984,-0.13,0.35,0.28,0.22,0.0695,2.5755,0.2350045316052438,1.7922499743311744
2025-04-15,0.0295,0.145,0.815,0.0055,-4.9624999999999995,11.960893015103428,0.1745,0.0055,0.835718858296403,0.51,0.9997114417528099,0.025000000000000022,0.020000000000000018,0.49,0.275,0.14,0.0315,2.5935,0.18878921347629993,1.5707163051989361
2025-04-16,0.0245,0.135,0.83,0.0055,-4.4624999999999995,11.359974657487138,0.1595,0.0055,0.7855149457791284,0.535,0.9964625048848765,0.025000000000000022,-0.08499999999999996,0.56,0.28,0.115,0.012,2.6655,0.1157513358454232,1.4180647631672094
2025-04-17,0.0195,0.095,0.875,0.0055,-3.2125,10.059360962245565,0.1145,0.0055,0.6432300573972878,0.545,0.994149171480893,0.010000000000000009,-0.06499999999999995,0.585,0.275,0.105,0.024,2.726,0.08295880905606098,1.435230334379849
2025-04-18,0.016,0.09,0.895,0.0055,-2.9124999999999996,9.553009003221185,0.106,0.0055,0.592627464364516,0.565,0.9877746553159469,0.019999999999999907,0.12499999999999994,0.5,0.295,0.115,0.035,2.6145,0.16846716668241316,1.5476692576694369
2025-04-19,0.0165,0.085,0.895,0.0055,-2.8125,9.482518866973058,0.1015,0.0055,0.5845174812120881,0.565,0.9877746553159469,0.0,0.07999999999999996,0.485,0.3,0.13,0.045,2.6615,0.13792918472897586,1.6113732466171773
2025-04-20,0.015,0.075,0.9,0.007,-2.45,9.095575435342175,0.09,0.007,0.5580676145370453,0.575,0.9837082626231857,0.010000000000000009,0.06499999999999995,0.485,0.295,0.135,0.052,2.6830000000000003,0.12554227574805205,1.6376790902883966
2025-04-21,0.015,0.075,0.905,0.0065,-2.4625,9.076491040560498,0.09,0.0065,0.5487098885164804,0.56,0.9895875212220556,-0.014999999999999902,0.025000000000000022,0.435,0.31,0.16,0.05,2.6565,0.15031000881511522,1.685304979576366
2025-04-22,0.014,0.085,0.905,0.0065,-2.6625,9.228923407723407,0.099,0.0065,0.5660655093192469,0.575,0.9837082626231857,0.014999999999999902,0.029999999999999916,0.5,0.285,0.145,0.0185,2.624,0.1593020276079371,1.5265693852747952
2025-04-23,0.0135,0.07,0.905,0.0055,-2.2875,8.699048672843485,0.0835,0.0055,0.5240164589028911,0.535,0.9964625048848765,-0.039999999999999925,-0.029999999999999916,0.505,0.285,0.17,0.0235,2.725,0.09435140433507057,1.5756258990197047
2025-04-24,0.0115,0.075,0.905,0.0055,-2.3125,8.584800567354492,0.0865,0.0055,0.5259722399403851,0.52,0.9988455359952018,-0.015000000000000013,-0.04499999999999993,0.505,0.29,0.155,0.0375,2.7375,0.09230342287802763,1.610187874580603
2025-04-25,0.011,0.075,0.915,0.0055,-2.2874999999999996,8.521376415557818,0.086,0.0055,0.5103903001658487,0.535,0.9964625048848765,0.015000000000000013,-0.039999999999999925,0.515,0.275,0.14,0.0355,2.673,0.12578135593163234,1.5733041940468784
2025-04-26,0.0105,0.085,0.905,0.0055,-2.5124999999999997,8.748583867546792,0.0955,0.0055,0.542929100273309,0.555,0.9912540071703689,0.020000000000000018,-0.0050000000000000044,0.525,0.29,0.155,0.0315,2.7735000000000003,0.08447605207986453,1.5799845779864152
2025-04-27,0.0125,0.105,0.885,0.0055,-3.1125,9.523777874352174,0.1175,0.0055,0.6177024275109833,0.54,0.9953784388202257,-0.015000000000000013,-0.03499999999999992,0.465,0.315,0.155,0.032,2.6830000000000003,0.12231460665022774,1.6144581833708802
2025-04-28,0.0115,0.095,0.895,0.0055,-2.8125,9.149192032291705,0.1065,0.0055,0.581219889890422,0.545,0.994149171480893,0.0050000000000000044,0.010000000000000009,0.465,0.335,0.15,0.035,2.7335000000000003,0.09299148482522451,1.6220586093462215
2025-04-29,0.011,0.085,0.895,0.0065,-2.5124999999999997,8.85206541488341,0.096,0.0065,0.564324222830101,0.575,0.9837082626231857,0.029999999999999916,0.05499999999999994,0.46,0.335,0.15,0.0275,2.6975000000000002,0.11040755465546706,1.5970038071125365
2025-04-30,0.009,0.095,0.895,0.0035,-2.7375000000000003,8.751418657316366,0.104,0.0035,0.5555666297664209,0.645,0.9384543826025636,0.07000000000000006,0.10999999999999999,0.465,0.36,0.095,0.0445,2.6725000000000003,0.12607003262076172,1.566719996120597
2025-05-01,0.007,0.065,0.925,0.0025,-1.9125,7.485186365206614,0.07200000000000001,0.0025,0.4320798412328859,0.635,0.9467554496831931,-0.010000000000000009,0.07999999999999996,0.455,0.295,0.14,0.0575,2.633,0.16731654879299893,1.670492977398059
2025-05-02,0.0045,0.0445,0.955,0.0015,-1.2999999999999998,6.190258072164681,0.048999999999999995,0.0015,0.3123979929005807,0.655,0.9295231861792264,0.020000000000000018,0.11499999999999999,0.455,0.335,0.12,0.0535,2.675,0.1313190294664106,1.6385281679716603
2025-05-03,0.0025,0.009,0.989,0.0015,-0.3125,3.5658153432980795,0.0115,0.0015,0.11262564728936969,0.625,0.954434002924965,-0.030000000000000027,0.07999999999999996,0.44,0.345,0.135,0.059,2.7225,0.10531675436510549,1.6817523648945136
2025-05-04,0.0015,0.017,0.981,0.0005,-0.4875,3.8012950095987024,0.018500000000000003,0.0005,0.1466347235886764,0.58,0.9814538950336537,-0.04500000000000004,0.0050000000000000044,0.435,0.35,0.145,0.058,2.749,0.09441921414627413,1.6947021263650628
2025-05-05,0.0005,0.0215,0.9785,0.0005,-0.55,3.8337713155586104,0.022,0.0005,0.16074753896732638,0.575,0.9837082626231857,-0.0050000000000000044,-0.07000000000000006,0.43,0.37,0.16,0.036,2.769,0.08408065175770213,1.6499612865750342
2025-05-06,0.0015,0.0195,0.9795,0.0005,-0.55,3.9934699823587003,0.021,0.0005,0.15959158414675206,0.575,0.9837082626231857,0.0,-0.06000000000000005,0.375,0.365,0.175,0.0425,2.6695,0.1431955459328255,1.6950576300636289
2025-05-07,0.002,0.021,0.9785,0.0005,-0.6125,4.250069889131237,0.023,0.0005,0.1711393495997296,0.53,0.9974015885677396,-0.04499999999999993,-0.125,0.405,0.375,0.16,0.0425,2.735,0.09706215791955171,1.6754252755962993
2025-05-08,0.0195,0.155,0.825,0.0075,-4.6625,11.345737794156447,0.1745,0.0075,0.8095719640674651,0.505,0.9999278640456615,-0.025000000000000022,-0.12,0.4,0.37,0.17,0.0485,2.7545,0.09206596616013961,1.7058319170980625
2025-05-09,0.019,0.145,0.835,0.0085,-4.362499999999999,11.160144680821794,0.16399999999999998,0.0085,0.78828374839205,0.515,0.9993506898146103,0.010000000000000009,-0.06499999999999995,0.46,0.32,0.16,0.041,2.7249999999999996,0.10043965850200816,1.6533238420838194
2025-05-10,0.014,0.125,0.855,0.0085,-3.6125000000000003,10.267422711694742,0.139,0.0085,0.7129168853754095,0.505,0.9999278640456615,-0.010000000000000009,-0.06999999999999995,0.425,0.34,0.145,0.03,2.61,0.1802054383197134,1.60954018518947
2025-05-11,0.0145,0.125,0.855,0.0085,-3.6375,10.319679644676476,0.1395,0.0085,0.7152620219971972,0.515,0.9993506898146103,0.010000000000000009,-0.05999999999999994,0.4,0.325,0.175,0.0265,2.577,0.21263282554676266,1.634608657140311
2025-05-12,0.014,0.125,0.855,0.0075,-3.6375,10.227460137266485,0.139,0.0075,0.7073928557743114,0.495,0.9999278640456615,-0.020000000000000018,-0.03500000000000003,0.455,0.325,0.165,0.0095,2.6455,0.14488013537058814,1.5366226084448913
2025-05-13,0.0085,0.095,0.895,0.0045,-2.6875,8.731352227390097,0.10350000000000001,0.0045,0.5593964924918162,0.395,0.9679505356936393,-0.09999999999999998,-0.10999999999999999,0.495,0.365,0.12,0.0125,2.744,0.07643611711749866,1.4789901761481703
2025-05-14,0.009,0.105,0.875,0.0045,-2.9625000000000004,9.061128357405329,0.11399999999999999,0.0045,0.6062201140576396,0.395,0.9679505356936393,0.0,-0.12,0.18,0.125,0.205,0.3,2.3305,0.5030765374175188,1.8100896501068076
2025-05-15,0.0095,0.105,0.885,0.0045,-2.9875000000000003,9.12677623123302,0.11449999999999999,0.0045,0.5962943927628197,0.395,0.9679505356936393,0.0,-0.10999999999999999,0.105,0.1535,0.255,0.29,2.3228,0.51753656048631,1.7770465721033817
2025-05-16,0.0115,0.105,0.875,0.0045,-3.0875000000000004,9.360379966913737,0.11649999999999999,0.0045,0.61914293728762,0.365,0.9467554496831931,-0.030000000000000027,-0.15000000000000002,0.095,0.1645,0.275,0.265,2.3096,0.5255571157543202,1.7708544890987463
2025-05-17,0.0115,0.105,0.875,0.0045,-3.0875000000000004,9.360379966913737,0.11649999999999999,0.0045,0.61914293728762,0.365,0.9467554496831931,0.0,-0.13,0.085,0.1515,0.28,0.26,2.2457000000000003,0.5761018594701807,1.734277532840265
2025-05-18,0.0125,0.115,0.875,0.0045,-3.3875,9.723305499867317,0.1275,0.0045,0.6415037480377144,0.37,0.9506720926870659,0.0050000000000000044,-0.025000000000000022,0.075,0.155,0.285,0.255,2.228,0.5899997288134968,1.7160099271062506
2025-05-19,0.0115,0.095,0.895,0.0035,-2.8625000000000003,9.064191264599948,0.1065,0.0035,0.5684894529964013,0.37,0.9506720926870659,0.0,-0.025000000000000022,0.075,0.1565,0.285,0.245,2.2022,0.6076391409874778,1.7122959253025538
2025-05-20,0.0135,0.105,0.885,0.0035,-3.2125,9.55586651454226,0.1185,0.0035,0.6097949959946019,0.375,0.954434002924965,0.0050000000000000044,-0.020000000000000018,0.041,0.1295,0.255,0.285,2.0678,0.7141988342331566,1.5896701413288041
2025-05-21,0.0135,0.085,0.905,0.0045,-2.6875,9.08419644217363,0.0985,0.0045,0.5515512318986181,0.395,0.9679505356936393,0.020000000000000018,0.030000000000000027,0.0425,0.1145,0.255,0.27,1.98485,0.7678693178822813,1.5643765960138578
2025-05-22,0.0095,0.065,0.915,0.0045,-1.9875,7.95070077493173,0.0745,0.0045,0.47248613837122505,0.39,0.9647995485050872,-0.0050000000000000044,0.025000000000000022,0.0665,0.115,0.255,0.265,2.03605,0.7300710692485699,1.6293200458676145
2025-05-23,0.0105,0.065,0.915,0.0045,-2.0375,8.094154478310259,0.0755,0.0045,0.4776879010944242,0.395,0.9679505356936393,0.0050000000000000044,0.025000000000000022,0.055,0.105,0.25,0.245,1.9024999999999999,0.8145023595730095,1.5686957766337164
2025-05-24,0.0105,0.065,0.925,0.0045,-2.0375,8.096718519329297,0.0755,0.0045,0.4644639640444816,0.405,0.9738003694382252,0.010000000000000009,0.03500000000000003,0.055,0.113,0.255,0.25,1.9544,0.7827550634010617,1.5883116190162814
2025-05-25,0.0105,0.065,0.915,0.0045,-2.0375,8.094154478310259,0.0755,0.0045,0.4776879010944242,0.385,0.9614969508235551,-0.020000000000000018,0.010000000000000009,0.063,0.1065,0.255,0.245,1.9427999999999996,0.7885716307856886,1.595240947392082
2025-05-26,0.0095,0.065,0.925,0.0045,-1.9875,7.9531845429991135,0.0745,0.0045,0.4592622013212824,0.385,0.9614969508235551,0.0,-0.010000000000000009,0.059,0.106,0.255,0.245,1.9305999999999996,0.7967848890384408,1.5839746197496014
2025-05-27,0.009,0.055,0.935,0.0045,-1.7125,7.534262276220215,0.064,0.0045,0.41704666918045263,0.385,0.9614969508235551,0.0,-0.0050000000000000044,0.046,0.099,0.255,0.24,1.8608999999999998,0.8404996242711832,1.5314979174721786
2025-05-28,0.0075,0.045,0.94,0.0035,-1.4125,6.859982735036583,0.0525,0.0035,0.36673440672323815,0.375,0.954434002924965,-0.010000000000000009,-0.020000000000000018,0.056,0.1005,0.27,0.24,1.9356,0.7942537978757168,1.570158700978804
2025-05-29,0.0065,0.045,0.955,0.0035,-1.3625,6.687649647858357,0.0515,0.0035,0.3405442763871828,0.385,0.9614969508235551,0.010000000000000009,-0.020000000000000018,0.0545,0.097,0.31,0.215,1.96275,0.7754031603180696,1.5558354488846606
2025-05-30,0.0055,0.0415,0.955,0.0035,-1.225,6.354732758936444,0.047,0.0035,0.32379348430555344,0.37,0.9506720926870659,-0.015000000000000013,-0.015000000000000013,0.0495,0.117,0.335,0.2,2.03275,0.7280032813069938,1.5697548222596898
