Date,Actual,Forecast
2022-10-06,30.520000457763672,28.926176
2022-10-07,31.36000061035156,29.564278
2022-10-11,33.630001068115234,28.911049
2022-10-12,33.56999969482422,29.118824
2022-10-13,31.940000534057617,29.412659
2022-10-14,32.02000045776367,30.657715
2022-10-17,31.3700008392334,29.87856
2022-10-18,30.5,30.576517
2022-10-19,30.76000022888184,31.271301
2022-10-20,29.979999542236328,27.960524
2022-10-21,29.690000534057617,30.80155
2022-10-24,29.850000381469727,29.36782
2022-10-25,28.459999084472656,27.844671
2022-10-26,27.280000686645508,30.95105
2022-10-27,27.38999938964844,29.415476
2022-10-28,25.75,26.959904
2022-10-31,25.8799991607666,25.17926
2022-11-01,25.809999465942383,26.03712
2022-11-02,25.86000061035156,25.433935
2022-11-03,25.299999237060547,23.880697
2022-11-04,24.549999237060547,24.55759
2022-11-07,24.350000381469727,24.544348
2022-11-08,25.540000915527344,26.381584
2022-11-09,26.09000015258789,26.762508
2022-11-10,23.530000686645508,26.573523
2022-11-14,23.729999542236328,26.892792
2022-11-15,24.540000915527344,25.100153
2022-11-16,24.11000061035156,25.340334
2022-11-17,23.93000030517578,27.714882
2022-11-18,23.1200008392334,26.366516
2022-11-21,22.36000061035156,25.636875
2022-11-22,21.290000915527344,23.85385
2022-11-23,20.350000381469727,23.276222
2022-11-25,20.5,25.837387
2022-11-28,22.209999084472656,26.786598
2022-11-29,21.88999938964844,26.73558
2022-11-30,20.57999992370605,24.934755
2022-12-01,19.84000015258789,22.507288
2022-12-02,19.059999465942383,22.990871
2022-12-05,20.75,23.079557
2022-12-06,22.170000076293945,21.222834
2022-12-07,22.68000030517578,21.006742
2022-12-08,22.290000915527344,18.598993
2022-12-09,22.82999992370605,19.81532
2022-12-12,25.0,17.894644
2022-12-13,22.549999237060547,18.549887
2022-12-14,21.13999938964844,19.54909
2022-12-15,22.82999992370605,20.816605
2022-12-16,22.6200008392334,24.766594
2022-12-19,22.420000076293945,23.329845
2022-12-20,21.479999542236328,21.44262
2022-12-21,20.06999969482422,24.264519
2022-12-22,21.96999931335449,23.771826
2022-12-23,20.8700008392334,25.604666
2022-12-27,21.649999618530277,25.039042
2022-12-28,22.13999938964844,24.11505
2022-12-29,21.440000534057617,21.261124
2022-12-30,21.670000076293945,25.264214
2023-01-03,22.899999618530277,19.109152
2023-01-04,22.01000022888184,19.611742
2023-01-05,22.459999084472656,19.688742
2023-01-06,21.1299991607666,23.056131
2023-01-09,21.96999931335449,19.22448
2023-01-10,20.57999992370605,22.356405
2023-01-11,21.09000015258789,23.618095
2023-01-12,18.82999992370605,23.48072
2023-01-13,18.350000381469727,21.278679
2023-01-17,19.36000061035156,22.039585
2023-01-18,20.34000015258789,20.545046
2023-01-19,20.520000457763672,19.33034
2023-01-20,19.850000381469727,21.077293
2023-01-23,19.809999465942383,18.682924
2023-01-24,19.200000762939453,19.455654
2023-01-25,19.07999992370605,22.335152
2023-01-26,18.729999542236328,18.13308
2023-01-27,18.51000022888184,19.848127
2023-01-30,19.940000534057617,18.11159
2023-01-31,19.399999618530277,20.353834
2023-02-01,17.8700008392334,18.713217
2023-02-02,18.729999542236328,20.293966
2023-02-03,18.32999992370605,18.781456
2023-02-06,19.43000030517578,18.477188
2023-02-07,18.65999984741211,19.056398
2023-02-08,19.6299991607666,19.205347
2023-02-09,20.709999084472656,18.87563
2023-02-10,20.530000686645508,18.806437
2023-02-13,20.34000015258789,19.826397
2023-02-14,18.90999984741211,20.188168
2023-02-15,18.229999542236328,20.465857
2023-02-16,20.170000076293945,19.308174
2023-02-17,20.020000457763672,19.138851
2023-02-21,22.8700008392334,19.32621
2023-02-22,22.290000915527344,18.380796
2023-02-23,21.13999938964844,19.17982
2023-02-24,21.670000076293945,18.46723
2023-02-27,20.950000762939453,20.7966
2023-02-28,20.700000762939453,22.118977
2023-03-01,20.57999992370605,21.096933
2023-03-02,19.59000015258789,20.582628
2023-03-03,18.489999771118164,22.1252
