Date,Actual,Forecast
2026-02-11,17.649999620000003,16.95399859712681
2026-02-12,20.819999689999996,17.389321406185157
2026-02-13,20.600000380000004,17.974250937050023
2026-02-17,20.290000920000004,18.456433000985285
2026-02-18,19.620000839999996,17.908347807298842
2026-02-19,20.229999540000005,17.922960243160574
2026-02-20,19.090000150000005,20.38212580005414
2026-02-23,21.010000229999996,18.473379702722635
2026-02-24,19.549999240000002,17.714421629078274
2026-02-25,17.93000031,17.885099015281142
2026-02-26,18.629999160000004,17.71968678868555
2026-02-27,19.860000610000004,17.708264712493985
2026-03-02,21.440000529999995,17.640946621271947
2026-03-03,23.569999690000003,17.75981672982849
2026-03-04,21.14999962,17.880793786177733
2026-03-05,23.750000000000004,17.432511979421776
2026-03-06,29.48999977,17.981809077818887
2026-03-09,25.499999999999996,18.182633325720175
2026-03-10,24.93000031,19.29019490723111
2026-03-11,24.229999539999998,18.497849665238917
2026-03-12,27.290000920000004,16.894475773159005
2026-03-16,23.510000229999996,17.231361953669595
2026-03-17,22.370000840000003,17.265574300698898
2026-03-18,25.090000149999998,18.924992790501154
2026-03-19,24.059999470000005,18.865862742567014
2026-03-20,26.780000689999994,18.514107233112114
2026-03-23,26.14999962,18.065981966554425
2026-03-24,26.950000759999998,18.25998638171446
2026-03-25,25.32999992,17.84419888160539
2026-03-26,27.44000053,18.739789793744862
2026-03-27,31.049999240000002,18.08417504171444
2026-04-09,19.48999977,17.413024362941794
2026-04-22,18.92000008,17.795256085169527
2026-04-23,19.309999470000005,18.397368143939733
2026-04-24,18.70999908,19.14031384149384
2026-04-27,18.020000460000002,20.021895093957195
2026-04-28,17.82999992,18.751397992780852
2026-04-29,18.809999469999998,19.78443985327643
2026-04-30,16.88999939,21.873545890208497
2026-05-01,16.989999770000004,20.10496712066463
2026-05-04,18.290000920000004,19.800284992601313
2026-05-05,17.379999160000004,19.422980280576958
2026-05-06,17.389999390000003,20.17944837323586
2026-05-07,17.07999992,18.571241261341765
2026-05-08,17.190000530000002,18.031000328740454
2026-05-11,18.37999916,18.844499869281176
2026-05-12,17.989999769999997,18.35789313185177
2026-05-13,17.870000840000003,19.18578423306949
2026-05-14,17.260000229999996,18.734702988930962
2026-05-15,18.43000031,18.733093581417666
2026-05-18,17.819999689999996,18.057427119571063
2026-05-19,18.05999947,18.50393343322123
2026-05-20,17.440000529999995,19.294381970629622
2026-05-21,16.760000229999996,15.626491927803928
2026-05-22,16.70000076,15.552398713965767
2026-05-26,17.010000229999996,15.7426061646514
2026-05-27,16.290000919999997,15.48864901194542
2026-05-28,15.739999769999999,15.115927342239107
2026-05-29,15.31999969,14.910613762371929
2026-06-01,16.04999924,15.029952436803192
2026-06-02,15.77000046,14.268623649935245
2026-06-03,16.059999470000005,14.261592479432442
2026-06-04,15.399999619999997,14.749909978290903
2026-06-05,21.51000023,14.539564636295863
2026-06-08,18.92000008,14.949931711455648
2026-06-09,19.870000840000003,15.12495725241989
2026-06-10,22.21999931,15.414743734993591
2026-06-11,19.440000529999995,16.190797785510675
2026-06-12,17.68000031,16.248961141800926
2026-06-15,16.200000760000005,16.42699873629736
2026-06-16,16.40999985,16.369215532520453
2026-06-17,18.440000530000002,17.069257925110264
